org_uuid,industry,founded_year,score,raw_output
7aa06e36-718e-49a1-82d2-cc4213088e9a,Technology,2021,4.0,Answer: 4
751c73c5-9741-437f-9be8-99f69e3e9ce4,Fintech,2014,4.0,Answer: 4
df2b5144-afe2-44a9-8008-2d253d6e66e7,Consumer Goods,2018,4.0,Answer: 4
a179ec2b-78ee-45c4-af3a-cacfa150add0,Technology,2019,4.0,Answer: 4
eeef6239-0442-4a7f-a247-2e0a7e668c9c,Consumer Goods,2018,4.0,Answer: 4
eeef6239-0442-4a7f-a247-2e0a7e668c9c,Life Sciences,2018,3.0,Answer: 3
c8f19aa5-e165-4dad-846b-8b7bcd4d4099,Consumer Goods,2019,3.0,Answer: 3
60c09816-1b25-4aa2-81a9-2e155a19613f,Fintech,2018,4.0,Answer: 4
0b83d18b-c771-42a3-986c-72a3e72d8599,Life Sciences,2017,4.0,Answer: 4
199c788d-b08f-4b58-8166-ade384d5f568,Technology,2022,4.0,Answer: 4
05cb6207-f4dc-4206-b42f-7e7b64920869,Technology,2019,5.0,Answer: 5
0d4c21ec-49bf-472c-806a-0b4f1ca43e49,Fintech,2021,5.0,Answer: 5
40870065-8274-420d-bf6e-a7f082bd1757,Consumer Goods,2021,4.0,Answer: 4
8d8a21c5-f46a-4007-9dbe-4c0da676c9fa,Consumer Goods,2021,4.0,Answer: 4
bf70122a-0648-47aa-9aad-c023e1c92116,Real Estate,2021,4.0,Answer: 4
84e8f4ec-8ea4-4244-b48a-80779174b2c6,Life Sciences,2020,4.0,Answer: 4
ad203248-965d-473e-8aec-c930c80f58db,Technology,2018,4.0,Answer: 4
3d57c458-ffef-4bd0-b084-4d6714891dad,Fintech,2021,5.0,Answer: 5
3d57c458-ffef-4bd0-b084-4d6714891dad,Technology,2021,4.0,Answer: 4
bdd9a51c-5e40-4b93-aa61-b55d7b3b51d5,Cleantech,2021,5.0,Answer: 5
bdd9a51c-5e40-4b93-aa61-b55d7b3b51d5,Fintech,2021,4.0,Answer: 4
abc72c51-6842-4ced-a958-6931d996bf5a,Life Sciences,2017,4.0,Answer: 4
8687b48e-8367-419e-9098-e65e3596c7b6,Technology,2021,4.0,Answer: 4
1e5535d8-58d1-46db-b547-802336f8784d,Technology,2021,4.0,Answer: 4
c6d18cb8-afb1-449a-a69a-c99394165885,Media Entertainment and Gaming,2020,4.0,Answer: 4
c6d18cb8-afb1-449a-a69a-c99394165885,Technology,2020,4.0,Answer: 4
f3e41f6c-5e26-44e3-8c12-cd3325e80479,Technology,2022,4.0,Answer: 4
cd10f944-a9e8-4f7e-bc91-f1b99259999d,Life Sciences,2015,4.0,Answer: 4
cd10f944-a9e8-4f7e-bc91-f1b99259999d,Technology,2015,4.0,Answer: 4
ef8aadff-e011-4760-a698-e2284acad187,Technology,2021,4.0,Answer: 4
26a6bb11-f954-4e30-9d02-6bf20f7fe416,Life Sciences,2009,4.0,Answer: 4
1819e616-4ffa-4c0a-bbf4-2de04ca9aa97,Transportation,2015,4.0,Answer: 4
b50696b0-a9db-4267-a9ab-64cf520794a9,Transportation,2017,4.0,Answer: 4
da0f5cf7-28f4-411c-92f0-a1a93d6741ac,Technology,2021,4.0,Answer: 4
4bb4cd20-90dd-4baa-a6ab-c7829f8ef09a,Media Entertainment and Gaming,2019,3.0,Answer: 3
7857f689-6db0-4bd3-a36f-4fa0dbefdf5f,Life Sciences,2021,5.0,Answer: 5
7857f689-6db0-4bd3-a36f-4fa0dbefdf5f,Technology,2021,4.0,Answer: 4
cefcdad8-e8bc-4e44-9a55-d66c86267396,Technology,2011,3.0,Answer: 3
41202293-76c9-4c90-95b2-60778e549ff8,Life Sciences,2009,4.0,Answer: 4
41202293-76c9-4c90-95b2-60778e549ff8,Technology,2009,4.0,Answer: 4
741bd825-f1b1-4f61-8fd0-cc3503b5934d,Media Entertainment and Gaming,2020,5.0,Answer: 5
741bd825-f1b1-4f61-8fd0-cc3503b5934d,Technology,2020,4.0,Answer: 4
7e748053-fb1b-43cb-900c-d3110c946d4f,Fintech,2021,4.0,Answer: 4
b548aa23-1196-4700-b6b1-d1061ec8196d,Technology,2017,4.0,Answer: 4
2b385f15-2066-48ed-a983-4cf7df0af450,Technology,2017,4.0,Answer: 4
339ffe50-6c6c-42bd-bc52-7b67e08949b6,Technology,2016,3.0,Answer: 3
6087f987-f3e3-4ee1-a2c5-7c7b5c83f4c4,Life Sciences,2019,5.0,Answer: 5
3141bd27-f9ff-4fc9-b169-3f28a7acb4f8,Fintech,2021,4.0,Answer: 4
0abc4c6e-28ed-4f50-b56a-9947daff9777,Life Sciences,2021,4.0,Answer: 4
bf4bc6b2-e96d-4906-8416-f2252acff201,Transportation,2021,3.0,Answer: 3
8d2ca4af-bc58-4cda-8626-cc85f5d2e4cd,Consumer Goods,2016,4.0,Answer: 4
8d2ca4af-bc58-4cda-8626-cc85f5d2e4cd,Technology,2016,4.0,Answer: 4
fe649059-0cc5-44aa-bf7e-fb64b260f179,Life Sciences,2022,4.0,Answer: 4
d0aedc18-4902-4748-abb3-969f7d91c4cb,Technology,2021,4.0,Answer: 4
1f481a48-e868-4759-a397-2e806efc51ec,Technology,2020,4.0,Answer: 4
bf3c6831-8f5a-40cc-8cee-f0a8617e94b0,Technology,2018,4.0,Answer: 4
cd65cfca-dc7b-4d72-8025-f07fb82043b7,Consumer Goods,2021,4.0,Answer: 4
3bdda282-ff71-4ba8-9d28-601bdd77c4cc,Fintech,2021,5.0,Answer: 5
3bdda282-ff71-4ba8-9d28-601bdd77c4cc,Technology,2021,4.0,Answer: 4
6e537b5c-2ebc-468c-b720-8e04230546a5,Technology,2021,4.0,Answer: 4
7b911a56-d0b4-4593-8c05-02ae7c700283,Technology,2022,4.0,Answer: 4
b2e11aa8-1702-4aaa-966d-c41609a8530b,Consumer Goods,2020,4.0,Answer: 4
bd4bfe64-1ccd-4c9b-a071-ab8b5a0aa078,Consumer Goods,2021,4.0,Answer: 4
798a2483-c1bb-4bc0-92eb-e8da3d110d9c,Transportation,2019,4.0,Answer: 4
798a2483-c1bb-4bc0-92eb-e8da3d110d9c,Technology,2019,4.0,Answer: 4
d605a531-379d-4783-9287-9ff7050415b7,Fintech,2021,4.0,Answer: 4
89dd8120-0d13-4be8-9484-11395965fa27,Media Entertainment and Gaming,2020,5.0,Answer: 5
89dd8120-0d13-4be8-9484-11395965fa27,Technology,2020,4.0,Answer: 4
959cd95e-10fe-413b-9cba-41ebe13e2ca2,Consumer Goods,2019,4.0,Answer: 4
d08b38e4-e661-4f0c-8095-2f926a87b53d,Life Sciences,2020,4.0,Answer: 4
3374d02a-c358-4fdf-8ddd-a427528567bc,Fintech,2021,5.0,Answer: 5
3374d02a-c358-4fdf-8ddd-a427528567bc,Technology,2021,4.0,Answer: 4
8fc1e45b-1b01-4d08-8ed6-5ce1eabe7cfd,Life Sciences,2021,4.0,Answer: 4
9906cf89-47fa-4982-b62b-b23f67b1599c,Life Sciences,2023,4.0,Answer: 4
9906cf89-47fa-4982-b62b-b23f67b1599c,Technology,2023,4.0,Answer: 4
abef821e-9afb-4626-9ff2-3e492e9314b2,Fintech,2021,4.0,Answer: 4
abef821e-9afb-4626-9ff2-3e492e9314b2,Technology,2021,4.0,Answer: 4
e73b2352-6610-4f0f-8c5e-92e270ca95c7,Media Entertainment and Gaming,2020,5.0,Answer: 5
e73b2352-6610-4f0f-8c5e-92e270ca95c7,Technology,2020,4.0,Answer: 4
0acf7182-6f78-42f9-ab6a-34af0541d207,Life Sciences,2020,4.0,Answer: 4
bef8cd9d-38a5-4b32-ac42-56a678fb3c9d,Technology,2017,4.0,Answer: 4
04cf6499-eae3-4f90-a615-72105c2a44dc,Life Sciences,2018,4.0,Answer: 4
6a8c5fe3-7de9-4b2e-95f2-156ddb470873,Technology,2018,4.0,Answer: 4
36cfee3e-ef5b-4db4-a3b9-3ebba9efa73f,Transportation,2021,3.0,Answer: 3
94322d7d-3b4a-484f-92d5-b8b7ce261fdb,Life Sciences,2018,4.0,Answer: 4
4417bec3-ddba-42bd-a4db-97f66bd56a4d,Consumer Goods,2021,4.0,Answer: 4
4417bec3-ddba-42bd-a4db-97f66bd56a4d,Technology,2021,3.0,Answer: 3
9eff475d-429e-4247-bf96-8d7d1f33dde4,Technology,2018,4.0,Answer: 4
c3d7cf00-48c1-4989-91a2-b943283cc5ad,Technology,2019,4.0,Answer: 4
0f315b37-3beb-4e28-8035-168da0ca5ab9,Media Entertainment and Gaming,2022,4.0,Answer: 4
63922757-06b7-456a-b756-19c3f8a23acd,Life Sciences,2021,4.0,Answer: 4
63922757-06b7-456a-b756-19c3f8a23acd,Technology,2021,4.0,Answer: 4
c158669d-fe2f-4c72-8233-8765a7bf89d4,Technology,2021,3.0,Answer: 3
dbc1dbd9-aabc-4195-8f54-c6ea4bbfec8d,Technology,2014,4.0,Answer: 4
2bee8882-04d6-4898-bdb3-6f1a2edad75a,Media Entertainment and Gaming,2022,4.0,Answer: 4
c7c4dd01-dd7b-4758-a8ef-2afe1da8dada,Transportation,2019,4.0,Answer: 4
66d0f3e2-21d6-4025-bbbb-392fc066854f,Technology,2019,4.0,Answer: 4
41980a08-e594-4b83-bf75-73b02224a1f8,Technology,2021,4.0,Answer: 4
7eb3b30c-5a8a-418d-a5e8-4cdde06b2ae8,Life Sciences,2022,4.0,Answer: 4
7eb3b30c-5a8a-418d-a5e8-4cdde06b2ae8,Technology,2022,3.0,Answer: 3
855bcf95-4556-4a5f-90c6-96a89344e37c,Technology,2018,4.0,Answer: 4
52d2c381-9b1c-4ada-803c-28929712deee,Life Sciences,2020,4.0,Answer: 4
d56113c3-499a-4717-afff-2de1ccc621a5,Technology,2016,4.0,Answer: 4
bbd0c222-1c05-46e0-9d2f-ca7c25dced3c,Technology,2021,4.0,Answer: 4
30218001-a302-4df3-ba53-742b60783281,Transportation,2021,4.0,Answer: 4
9cc3bd6a-eb3f-4d95-b200-14a0859e5aa5,Technology,2021,4.0,Answer: 4
8e255f18-68a8-4d7d-a7f9-59bfa3d87e83,Transportation,2021,4.0,Answer: 4
8e255f18-68a8-4d7d-a7f9-59bfa3d87e83,Technology,2021,4.0,Answer: 4
d7343d28-2e75-4545-aa37-4eaf5dac750b,Technology,2021,4.0,Answer: 4
60c062d9-0c24-4ac7-8958-ac1d953422c7,Technology,2017,4.0,Answer: 4
ea3ede2e-3d53-4389-b0a2-7df5da00935a,Life Sciences,2021,5.0,Answer: 5
55c73b9d-2b4c-48bc-8443-9f12cedd8668,Transportation,2021,4.0,Answer: 4
438435ad-043a-4364-9867-4bb5b3a9f0a8,Transportation,2022,4.0,Answer: 4
438435ad-043a-4364-9867-4bb5b3a9f0a8,Technology,2022,4.0,Answer: 4
7cc40779-c80f-4681-a22e-903960bea67d,Life Sciences,2020,4.0,Answer: 4
795415a0-1a49-4690-9de5-f90b20c55e0b,Consumer Goods,2018,4.0,Answer: 4
04bfd319-42db-49de-8cbe-b61ab1b2b68e,Media Entertainment and Gaming,2021,4.0,Answer: 4
72d09bd9-a7cb-4bf9-a6f7-9acc0d93f48c,Consumer Goods,2020,4.0,Answer: 4
72d09bd9-a7cb-4bf9-a6f7-9acc0d93f48c,Life Sciences,2020,4.0,Answer: 4
ee8a0197-33d4-4b3d-8213-127dfbcd32c7,Technology,2020,4.0,Answer: 4
8b34c44f-77b5-4f4a-9e5e-c4186150ed7a,Consumer Goods,2020,4.0,Answer: 4
044c0182-0f10-44c7-b01a-58c885319cc1,Transportation,2021,4.0,Answer: 4
e17a44f6-b9b8-4f33-a44b-9994bc69f390,Fintech,2021,4.0,Answer: 4
e17a44f6-b9b8-4f33-a44b-9994bc69f390,Technology,2021,4.0,Answer: 4
6f535e12-e373-4893-88fc-ec153dcf31b3,Consumer Goods,2022,4.0,Answer: 4
6f535e12-e373-4893-88fc-ec153dcf31b3,Life Sciences,2022,4.0,Answer: 4
20fd8475-d755-4a20-93ad-ee6bd6682540,Life Sciences,2017,4.0,Answer: 4
87b16fdf-a1c8-4ec0-ae9c-323b64cfa70d,Technology,2021,4.0,Answer: 4
45d89aec-b5ac-4321-9308-77b4d898f34b,Technology,2021,3.0,Answer: 3
9e1f1574-bb8d-4572-a242-f086a7db2554,Media Entertainment and Gaming,2018,4.0,Answer: 4
cc55ad7e-7062-429a-a152-413a2186b1a6,Life Sciences,2016,4.0,Answer: 4
0cac12d2-1c9d-40d1-a148-717238711d63,Transportation,2021,4.0,Answer: 4
0cac12d2-1c9d-40d1-a148-717238711d63,Technology,2021,3.0,Answer: 3
93e0efd4-9986-4a3c-8572-81f41ceeb66f,Technology,2021,4.0,Answer: 4
38498d12-7566-4f0e-bb7f-436587885d9b,Life Sciences,2020,4.0,Answer: 4
3d8d8771-1116-4d3b-b3e5-ce84d599912a,Technology,2019,4.0,Answer: 4
efdd8f7b-b65c-46b9-93b8-c0ab0fbecd34,Fintech,2021,5.0,Answer: 5
16225e36-115d-4fcd-9ba2-acedc524c4bb,Real Estate,2021,4.0,Answer: 4
67d2410c-7dbc-405f-a653-1178fb3b1f58,Technology,2024,4.0,Answer: 4
262690f5-300a-4d06-9173-da121ee41e68,Technology,2018,4.0,Answer: 4
fa401b27-ba5b-464c-a44c-f210f07b0c6e,Cleantech,2020,4.0,Answer: 4
fa401b27-ba5b-464c-a44c-f210f07b0c6e,Technology,2020,4.0,Answer: 4
a16b3703-7354-4a1b-bbc4-3f589b337231,Cleantech,2020,5.0,Answer: 5
0b287ec6-a678-41f0-a187-3eadd2797d14,Technology,2021,4.0,Answer: 4
242b56c1-e8f6-4eb6-afec-020a4b6615dc,Fintech,2020,4.0,Answer: 4
242b56c1-e8f6-4eb6-afec-020a4b6615dc,Technology,2020,4.0,Answer: 4
b9d30786-6ced-4fe0-be69-d4bfa46603eb,Technology,2019,4.0,Answer: 4
d7930321-32f7-4305-8187-3c9a1c57aa57,Fintech,2021,4.0,Answer: 4
d7930321-32f7-4305-8187-3c9a1c57aa57,Technology,2021,4.0,Answer: 4
59c3152a-f51b-4b75-8a89-1a5683761218,Fintech,2022,4.0,Answer: 4
a3c4b4c2-a87f-4865-bfab-637e9a98929e,Technology,2021,3.0,Answer: 3
d8a7b4c2-0e51-4b19-9115-222f7cb78398,Media Entertainment and Gaming,2021,4.0,Answer: 4
d8a7b4c2-0e51-4b19-9115-222f7cb78398,Technology,2021,3.0,Answer: 3
e1f03a75-63a3-4a81-bd1b-0e36bd6882d5,Technology,2022,4.0,Answer: 4
94b18d5c-71dc-4c79-aaef-213a4f5ee9b0,Consumer Goods,2021,4.0,Answer: 4
94b18d5c-71dc-4c79-aaef-213a4f5ee9b0,Technology,2021,4.0,Answer: 4
2918776f-ffe9-4ad2-b22a-1dee9747a347,Transportation,2021,4.0,Answer: 4
2918776f-ffe9-4ad2-b22a-1dee9747a347,Technology,2021,4.0,Answer: 4
3dd16bc7-709a-4b3d-8602-f015823e1d25,Life Sciences,2020,4.0,Answer: 4
14e422ce-fa93-40e1-91d6-9f3dd230915c,Technology,2021,3.0,Answer: 3
c6555c87-21d9-42b4-b3bb-b01d8b207546,Technology,2019,4.0,Answer: 4
ab86911f-aaa5-45cd-a4be-236f14a741d8,Fintech,2018,5.0,Answer: 5
1e37df1c-7254-4e37-8928-4e1bae00c64c,Cleantech,2015,4.0,Answer: 4
8f9225d2-fe65-48c5-836b-0884289469ad,Fintech,2019,4.0,Answer: 4
8f9225d2-fe65-48c5-836b-0884289469ad,Technology,2019,4.0,Answer: 4
1abe1595-ae51-4322-9620-54de92605f7b,Technology,2021,4.0,Answer: 4
37b08cf4-a43f-43c5-bc78-8eb940e7b9d1,Life Sciences,2021,4.0,Answer: 4
37b08cf4-a43f-43c5-bc78-8eb940e7b9d1,Technology,2021,4.0,Answer: 4
941328b1-eec0-4dad-9c5b-6308d1df4c70,Technology,2022,4.0,Answer: 4
0a8e61f2-b82f-485a-b4f0-b6c79e7c284e,Technology,2018,4.0,Answer: 4
d2cad462-d132-4a42-85f1-964ba7b94ecb,Life Sciences,2021,5.0,Answer: 5
c698e59c-1e55-454d-aac8-783525d76d02,Technology,2023,4.0,Answer: 4
e02925bb-a1e2-4935-9f8c-2628c63786b4,Fintech,2021,4.0,Answer: 4
e02925bb-a1e2-4935-9f8c-2628c63786b4,Technology,2021,4.0,Answer: 4
ff126850-bb23-4410-90fe-28a1dfc4731c,Technology,2021,4.0,Answer: 4
e7f4960f-6e1b-4799-9c59-566638587c32,Technology,2020,4.0,Answer: 4
dc61b75a-1c04-4c84-9855-1a3cf366a6e1,Technology,2019,4.0,Answer: 4
9e8b0701-f6d2-4304-a6a6-613acc9b7c97,Consumer Goods,2020,4.0,Answer: 4
714adfe1-8775-4a47-9ecd-c03bb065079b,Technology,2018,4.0,Answer: 4
7cfe61b5-a12d-4ab1-a82d-9856176d5179,Technology,2022,3.0,Answer: 3
277c4521-f48e-4671-8f3f-2c307e2de40e,Fintech,2015,5.0,Answer: 5
277c4521-f48e-4671-8f3f-2c307e2de40e,Technology,2015,4.0,Answer: 4
74a0c8f0-7ad3-4711-a0ec-c6039fe2537f,Media Entertainment and Gaming,2022,4.0,Answer: 4
74a0c8f0-7ad3-4711-a0ec-c6039fe2537f,Technology,2022,3.0,Answer: 3
c21f545d-2022-4d32-90a2-484de8cbabe0,Transportation,2022,3.0,Answer: 3
c21f545d-2022-4d32-90a2-484de8cbabe0,Technology,2022,3.0,Answer: 3
19dcfadf-b18a-4b1f-bc00-1ffdbf83b219,Technology,2021,4.0,Answer: 4
bc37df76-c899-4d43-a31a-45c5ac1d4652,Technology,2021,4.0,Answer: 4
bc84e6b3-7a94-410d-b542-fa9c237e30f4,Consumer Goods,2021,4.0,Answer: 4
bc84e6b3-7a94-410d-b542-fa9c237e30f4,Technology,2021,3.0,Answer: 3
d06a3417-9c05-4421-8936-18a38545a020,Technology,2021,4.0,Answer: 4
88bd5f3b-be98-40d3-8153-61b976e29f08,Technology,2016,4.0,Answer: 4
6d2c2fb7-77f4-46ba-9d80-9dbf76a47ac3,Life Sciences,2014,4.0,Answer: 4
1fa6d6b0-ecf1-4338-8625-c5e2e04da51b,Fintech,2021,5.0,Answer: 5
1fa6d6b0-ecf1-4338-8625-c5e2e04da51b,Consumer Goods,2021,4.0,Answer: 4
1fa6d6b0-ecf1-4338-8625-c5e2e04da51b,Life Sciences,2021,5.0,Answer: 5
0b1fed85-e5ba-407c-8403-c5fe697d432c,Cleantech,2011,3.0,Answer: 3
8fc98cd0-ae71-4086-be79-e164d73c1735,Media Entertainment and Gaming,2021,4.0,Answer: 4
8fc98cd0-ae71-4086-be79-e164d73c1735,Technology,2021,3.0,Answer: 3
6db86d90-1fca-4a89-8195-2c6454f647fb,Technology,2022,4.0,Answer: 4
fe18d1ff-5073-4f31-89ae-bbcc816f9560,Technology,2021,3.0,Answer: 3
987b1a3b-eaa8-445b-a3ab-1a1f8c0bd308,Media Entertainment and Gaming,2017,4.0,Answer: 4
987b1a3b-eaa8-445b-a3ab-1a1f8c0bd308,Technology,2017,4.0,Answer: 4
27e50d22-7c8e-4d40-bbbf-6b64274fe565,Life Sciences,2020,4.0,Answer: 4
27e50d22-7c8e-4d40-bbbf-6b64274fe565,Technology,2020,4.0,Answer: 4
22f11d42-ac71-48a7-931f-460a92ded804,Fintech,2020,4.0,Answer: 4
22f11d42-ac71-48a7-931f-460a92ded804,Real Estate,2020,4.0,Answer: 4
cade6f34-67ba-46f5-88f3-628b77e6104a,Fintech,2020,4.0,Answer: 4
f333b92c-db69-48df-a92d-97a3f89558d7,Technology,2021,4.0,Answer: 4
40f870ec-2b25-4047-aefa-7d65a64db990,Life Sciences,2021,4.0,Answer: 4
40f870ec-2b25-4047-aefa-7d65a64db990,Technology,2021,4.0,Answer: 4
1dd2042e-772c-4e42-b4b7-bc86857c4cde,Life Sciences,2021,5.0,Answer: 5
d1df9038-bf2d-4e1e-a091-158877aa11f7,Life Sciences,2021,4.0,Answer: 4
f56fa996-42de-4065-8be1-6a8c4a674b7f,Fintech,2021,5.0,Answer: 5
1e1ff9d7-5816-4252-ad64-c857e0974e9d,Life Sciences,2021,4.0,Answer: 4
9f7c963b-a39b-43e6-ad69-6506110d3b41,Technology,2022,4.0,Answer: 4
e59eaf1d-c5d3-420c-8ba8-786eafdcdc21,Life Sciences,2020,4.0,Answer: 4
e59eaf1d-c5d3-420c-8ba8-786eafdcdc21,Technology,2020,4.0,Answer: 4
19882065-24e5-46d2-bdcf-0df81b7d3330,Media Entertainment and Gaming,2021,4.0,Answer: 4
19882065-24e5-46d2-bdcf-0df81b7d3330,Technology,2021,4.0,Answer: 4
e18de80d-4287-4ea4-a682-71da99f9a3b0,Technology,2021,4.0,Answer: 4
e30743bd-8f8f-4f1c-967e-b8a34821ec93,Technology,2021,3.0,Answer: 3
ca5e9781-8ed9-4209-a8ea-962536378e3a,Fintech,2022,3.0,Answer: 3
ca5e9781-8ed9-4209-a8ea-962536378e3a,Technology,2022,3.0,Answer: 3
23ded329-5bc0-4c7f-a119-4928485b5cc3,Technology,2017,4.0,Answer: 4
6d63642a-0461-4e45-8133-5f25936fcb51,Transportation,2021,3.0,Answer: 3
bed054b3-5f0a-4c87-a23a-c7c0fe7df44f,Technology,2021,3.0,Answer: 3
894be639-2c51-435f-861b-1d2cdc5b920e,Life Sciences,2021,5.0,Answer: 5
8bb538d0-99df-4eed-9d12-c47f3eac52d2,Life Sciences,2021,5.0,Answer: 5
8cb1ff67-adb8-4320-b7d9-5a295af4ae01,Life Sciences,2021,4.0,Answer: 4
8cb1ff67-adb8-4320-b7d9-5a295af4ae01,Technology,2021,4.0,Answer: 4
c2bcc127-7abf-4a6c-87cc-0f46a559759a,Technology,2022,4.0,Answer: 4
e7508aed-919d-4dbb-944c-809815f8a6ea,Life Sciences,2021,5.0,Answer: 5
cdf89262-b14b-4e58-af41-7bd109cb7c86,Cleantech,2021,5.0,Answer: 5
e43f1e6a-0525-4f1f-a390-e298c8f911ab,Fintech,2021,5.0,Answer: 5
6777f0f6-6796-4be2-aa9d-7520491d11fe,Technology,2016,4.0,Answer: 4
68644de0-04ac-4ed5-a31c-8f38a22d056a,Consumer Goods,2020,4.0,Answer: 4
68644de0-04ac-4ed5-a31c-8f38a22d056a,Technology,2020,3.0,Answer: 3
de328e74-82e7-4092-9407-3158793c64a9,Media Entertainment and Gaming,2020,5.0,Answer: 5
de328e74-82e7-4092-9407-3158793c64a9,Technology,2020,4.0,Answer: 4
d65175a7-d9b4-4ca7-95b3-906330e6275e,Technology,2019,3.0,Answer: 3
0daf6f49-537e-478e-8b7d-08c12bf1a5ed,Life Sciences,2019,5.0,Answer: 5
d1f73654-19a1-4b5e-9000-be1041f0f66e,Life Sciences,2021,4.0,Answer: 4
b4ef147f-851d-4531-9df5-ca663c9b6f7e,Technology,2020,4.0,Answer: 4
1c7b735f-cbe1-4419-98e7-0d203f5f87db,Technology,2021,4.0,Answer: 4
0d757ab1-4e98-48d5-b0b1-6e90bd22eda4,Technology,2021,4.0,Answer: 4
7e030a56-b825-4852-b21a-03010e6f14de,Cleantech,2013,4.0,Answer: 4
7e030a56-b825-4852-b21a-03010e6f14de,Technology,2013,4.0,Answer: 4
7e030a56-b825-4852-b21a-03010e6f14de,Transportation,2013,4.0,Answer: 4
374c12b1-c9ee-4676-9d87-0e9c5edee5d7,Technology,2020,5.0,Answer: 5
f0ccb7f1-9fc9-4022-9281-0ab9886afee1,Life Sciences,2021,4.0,Answer: 4
e0c1181a-71be-43d6-842a-fd42df6551d1,Life Sciences,2020,4.0,Answer: 4
e9d4d223-175f-4048-8d49-aa84d387bade,Fintech,2021,4.0,Answer: 4
6508fd2c-4a52-485c-b841-e88744299c49,Technology,2021,4.0,Answer: 4
bd9da6c3-1142-4f18-958f-00d1941b3f3a,Media Entertainment and Gaming,2021,4.0,Answer: 4
eb5da519-e3e7-46b1-8b66-0a36b23b4e28,Technology,2012,4.0,Answer: 4
7b2c861b-898a-43cc-9ff5-735ddd522f1e,Media Entertainment and Gaming,2020,5.0,Answer: 5
261fb1e5-8a96-4f72-b1b3-a7a650d98f4c,Fintech,2020,5.0,Answer: 5
261fb1e5-8a96-4f72-b1b3-a7a650d98f4c,Technology,2020,4.0,Answer: 4
6066c0c2-b05c-4701-8d50-5ec96345f42b,Technology,2022,3.0,Answer: 3
ba5b0a90-f7fe-46a2-83f5-5c3ce9a19030,Technology,2020,4.0,Answer: 4
dba555f7-ce2d-41d9-99d2-f3d5ae93836c,Fintech,2018,4.0,Answer: 4
6a06703a-1088-407e-8ad1-1b2e4d0367bf,Fintech,2021,5.0,Answer: 5
d9112887-3385-461b-a1b3-029d4344830d,Life Sciences,2017,4.0,Answer: 4
30c0873d-370b-470a-a520-d5474e11d040,Technology,2020,4.0,Answer: 4
1751c8ad-68cf-4401-ab02-ad72cdf91e6f,Life Sciences,2010,4.0,Answer: 4
1e5f416b-11b4-4383-b9eb-b8dacfa4a14a,Fintech,2021,5.0,Answer: 5
1e5f416b-11b4-4383-b9eb-b8dacfa4a14a,Media Entertainment and Gaming,2021,4.0,Answer: 4
ec150ec1-439f-4c79-96b0-cb0f3dcc82eb,Life Sciences,2018,4.0,Answer: 4
b6470959-0e9f-4b08-ab29-c17ed91f039e,Life Sciences,2019,4.0,Answer: 4
2fab3f99-6778-4a10-b670-b96de5175d6a,Technology,2021,3.0,Answer: 3
00eab07f-73c6-4257-8c1d-413537010379,Technology,2022,4.0,Answer: 4
0768282b-f1b9-4f0b-b699-1f7e507fd1b3,Life Sciences,2021,4.0,Answer: 4
7b44ef26-6b02-433e-bfd5-b4f2fb579dc6,Technology,2014,3.0,Answer: 3
07b2c30f-9995-4bf2-b520-77adba4135cc,Transportation,2019,3.0,Answer: 3
2e8fb608-bde5-477c-9001-6e373ce54983,Consumer Goods,2020,4.0,Answer: 4
eb6ca0f8-660d-469a-ba48-9edc042f502c,Life Sciences,2019,4.0,Answer: 4
16e23c0d-05b1-4a2b-90de-ecc938600e29,Life Sciences,2020,4.0,Answer: 4
b1c660f7-4e63-427d-8b44-a050b4e20fba,Media Entertainment and Gaming,2021,4.0,Answer: 4
b1c660f7-4e63-427d-8b44-a050b4e20fba,Technology,2021,4.0,Answer: 4
1fbb757a-1e3f-4e04-871f-6a21075f881d,Life Sciences,2019,5.0,Answer: 5
6d2e0a8b-8451-4bbe-8214-d5fb4100c2b8,Real Estate,2021,4.0,Answer: 4
b9fd1e0a-0e64-4c80-837a-1b1380cfc6b7,Transportation,2021,3.0,Answer: 3
d81b3dbd-17e2-4f11-acdd-8767f06665ce,Technology,2016,4.0,Answer: 4
257db780-cffe-40af-842a-a0d94dbb7cc7,Consumer Goods,2013,4.0,Answer: 4
a71cda7a-98a7-4fde-aebf-be28938532c6,Life Sciences,2017,4.0,Answer: 4
06cf8438-6b94-4370-9096-efaa5a7dfab7,Fintech,2021,4.0,Answer: 4
a0e3e132-121c-42c9-b4d3-ba98a4b2180c,Consumer Goods,2022,4.0,Answer: 4
8231fc5d-c063-4dc2-b85e-7ab4b9a91f67,Media Entertainment and Gaming,2022,4.0,Answer: 4
8231fc5d-c063-4dc2-b85e-7ab4b9a91f67,Life Sciences,2022,4.0,Answer: 4
8231fc5d-c063-4dc2-b85e-7ab4b9a91f67,Technology,2022,3.0,Answer: 3
031ecdef-18b0-42fa-b988-4535bf110a19,Life Sciences,2022,4.0,Answer: 4
a99abcbf-6357-4cd5-bc6f-23a7c63f4101,Technology,2020,4.0,Answer: 4
f1878b14-0ec5-416c-97e1-f91cc31745f5,Telecom,2020,4.0,Answer: 4
d05fed2b-6ddc-4fbe-941a-701800ce13a1,Life Sciences,2020,5.0,Answer: 5
d05fed2b-6ddc-4fbe-941a-701800ce13a1,Technology,2020,5.0,Answer: 5
