org_uuid,org_name,score,raw_output
5bd5aa76-c9a8-4608-88b9-583582ebb354,Geneva Capital Management,3.0,"Answer:
3"
80fd810f-73aa-4bee-a82f-f2a286b2a11b,Huddle Up,3.0,Answer: 3
530255c7-a2ec-4dbe-bcec-62f9057c8a0e,Conceptive Y,3.0,3
6519c928-bd93-4298-8910-e481c0bd57be,1PropertyMarket,3.0,3
fc33e7ff-0d3b-481f-92d7-54efac786716,Clark Wilson Builder,2.0,Answer: 2
e5ea597e-2cd7-4076-9221-efd93bb6bdba,GlobeCommerce,3.0,3
3255a2b8-2187-4e83-af70-b0d8e9339e87,MeetMo.io,2.0,2
d9a19d63-7aa5-4f88-8ca5-c76b0804dc3f,Infinity Doctors,4.0,Answer: 4
d4a673b8-5b09-4f23-80fa-74f3a52820e6,Algos Pathways,3.0,3
e92cee85-7693-4f79-af26-1a605e0cbca9,Monolith Forensics,3.0,Answer: 3
4365de00-827e-4d45-ae5b-58803dc01b64,Smile Coin,4.0,Answer: 4
17d23006-daf6-4487-849f-93dc12191a67,Climate Club,5.0,Answer: 5
ecd17249-f02d-4ecc-a021-a99d385fb7f7,Clarity Innovations,3.0,3
a0903cff-abff-440b-b68d-f9b2ed8c8c2f,BuildBooster,3.0,Answer: 3
1984933b-ac11-45a0-83e8-605d9fac8c9a,Pixel Mortgage,3.0,3
abe75834-af96-4dad-89d4-a5d25539b842,City Realty,3.0,3
cb744264-3270-418c-8472-5b738e71b219,Tejas Realty Group,3.0,3
ef78f6fc-b648-482e-8229-357a499978c5,ServareGMP,4.0,Answer: 4
bce9fc78-6972-4b18-ae84-225e04daeb08,K-Optional Software,3.0,3
72efaa41-b458-480f-add0-818cdc163c5b,WTA Media,3.0,Answer: 3
5a2a6dba-8f13-41e1-a4ed-b3dd2232b114,Highploom,3.0,Answer: 3
746aab75-a84c-4b18-ab7f-1c5c28153d1c,Reality Defender,4.0,Answer: 4
3f01e4fa-2323-4e04-9704-3f918606d92e,ModernFi,4.0,Answer: 4
515a8b9e-ce0c-4d6c-a2da-05f37352693b,Password RBL,2.0,2
b9b7b762-3a4f-45db-8763-5ab682842462,Reti360,3.0,Answer: 3
e9bd3956-ff4d-4d82-bb87-e4d06a94556f,Zoneomics,3.0,Answer: 3
8abe7fd9-74bc-4415-a2bd-4b60f001510e,WPIRS,3.0,3
5edaaf48-1b0d-4180-a72e-db15642276d9,ElectroTempo,4.0,Answer: 4
63262acb-ab5f-4231-97d0-b0db3bbdb08e,HubMD,3.0,Answer: 3
e44dc190-4c35-4f34-8a93-9b40dfb96c47,Covercube,3.0,Answer: 3
2b07f524-6ab1-4749-9efd-3497fb6524c7,Chicago Center For Evidence Based Treatment,3.0,3
63ee3e29-b20d-4ccc-a4f3-529343c6b736,Visiting Ancillary Services,3.0,Answer: 3
a425cd07-4b50-4d79-979e-565363222824,Trek Health,4.0,Answer: 4
1f1c4ada-a583-413f-8b6e-ea1136e78447,XMANNA,3.0,3
6a361ccf-0a42-4168-b49a-020f0e394e06,RJR Solutions,3.0,3
1184480c-ad8e-4751-a68d-71caadd134fa,Financial GPS,3.0,Answer: 3
c24db1f8-e31c-4486-8bc8-3096c69f1297,Incentivate Health,4.0,Answer: 4
52e7d576-f623-44f4-9cec-b2979de74d95,West Central Technology,2.0,2
bf75be1e-2c0f-4480-983e-207868dabe84,Absolute Magnitude,2.0,Answer: 2
89bede12-e348-44c7-829b-c7c849bc93f1,Breakthrough Apps,3.0,3
9360f47e-bf24-44f5-86f9-d8f95451cdf1,KKM Financial,3.0,3
649cbda2-3a25-4285-af46-fce9b59bcd82,Therapy Vine,2.0,2
0089f51a-55d4-4ee4-85ea-b67bba9a9474,Olive Tree Management,2.0,2
388f30db-9639-45e9-93fc-f833d8587858,DriQ,3.0,Answer: 3
db05df0b-a5f8-4e80-93e4-5ea403fffd53,TruckSpy,4.0,Answer: 4
25ea8abc-80fe-4554-896e-de63fb41fe06,Black Diamond Financial,3.0,3
c33fd87b-6ade-4d45-91c4-179ca6ad545c,Thought Vector,2.0,2
98a7b116-6119-47bc-b077-ad0fd18ef3ae,USA MedPremium,2.0,2
26b32b4f-a46f-4349-9403-f05764945f9f,Wesper,3.0,Answer: 3
8a8bc149-8136-4208-9d04-0697461a0afb,Denali System,3.0,3
04b785e6-c80b-4c4e-863c-f70b88345f6a,Digital Rein,2.0,Answer: 2
58d29ecc-7982-43a0-8047-8ab65a3a32ff,DalO systems,3.0,3
e81cdfb1-5413-43d5-8657-87cf52423442,WashSense,3.0,Answer: 3
0f779150-6700-45a3-81b5-1f5da575c9c9,OneRequest,4.0,Answer: 4
c6cec7ca-5447-4f77-8082-ec78f9a47c28,Truve,2.0,2
a67c3b60-7f95-4224-bca9-11165403ab5e,Amazing Dental,3.0,Answer: 3
aa6c3bbe-9944-46c7-8999-8a4a73aa010b,FMO Media,3.0,Answer: 3
0157bb7c-f16f-487d-83c1-0a8e970f8b99,Family Hospital Systems,2.0,2
12f84c15-f249-4134-b1be-d4ee12dbef97,Dust Labs,4.0,Answer: 4
ff389134-6507-4d54-ad25-d041fb442583,Enable Healthcare,3.0,Answer: 3
625eeeb0-e5be-49c1-9631-aabd77fe0007,iTurity,3.0,3
d0f18f78-a652-4fd8-9626-237b820ec35b,MarketWise Consumer insight,3.0,Answer: 3
ddff40ae-f894-419d-9c79-62a9a1b83f93,Medcognetics,3.0,Answer: 3
a10bd1c3-eaec-44d1-8496-fc29cc341afd,pH-D Feminine Health,3.0,Answer: 3
6b6d5cb6-9ef5-4654-9196-613c669e309a,Capital Laser & Skin Care,2.0,2
40c9ed6f-b320-4f24-8d44-70173870b4ac,Fixing Feet Institute,3.0,Answer: 3
d46b8fc3-df40-4347-a005-66ae95c0f326,Therapy and Beyond,2.0,2
b8134fb9-526b-4120-b3a4-343e71acd43b,Podiatry Group of Georgia,3.0,Answer: 3
2dcbead4-86a1-46b0-b1b5-71be74d3b611,Advanced Child Behavior Solutions,2.0,2
7f26fe7a-7718-4bb1-b128-ce95f5b8c99f,Abilities In Action,3.0,Answer: 3
c8259419-f69a-48ea-9684-fb1bda59ca32,Child'sPlay Therapy Center,3.0,Answer: 3
78d5a723-6430-4c62-b7ff-39d6f8e39032,Love for Lily,2.0,2
7c6c43f2-fb47-4b1e-ad5d-3000b8919a5f,Orthos,3.0,Answer: 3
22292c83-f001-405e-b159-58f7ee8fe7f6,Blitzllama,4.0,[Answer: 4]
6d4230e4-eb80-456d-a9d4-e83ebbe7055d,SunnyDays Therapy,2.0,2
c75dd0d4-656f-40b4-81de-11b8f5e72b7e,Trill Multicultural,3.0,Answer: 3
a1a390e5-e6a2-4bc6-a6e7-c3eb035376c9,Gago Center for Fertility,2.0,2
8150724f-174a-4472-b51c-4cf3bdaee4a7,Moxie Print,3.0,Answer: 3
8c1ac167-1779-4fa5-b949-142feb1015d2,Inference,2.0,2
d5600615-d7cd-4c2b-b20a-ce6b25a573b0,FEW Spirits,3.0,Answer: 3
50a6fa8d-9fe0-4969-a45a-aa8be86c87e6,Where Food Comes From Organic,3.0,3
89b9f456-e69f-4666-b037-7edf091b053e,MetaDoc,2.0,2
01b4e02b-4b66-4248-99e8-29b2be79a3a4,Isenberg Projects,3.0,3
dbe5bffe-14a8-4343-9200-76b4dc48b528,Alterante,4.0,Answer: 4
bc09571a-5c36-4e2b-93c9-981a65dd0b87,Top Results Consulting,3.0,Answer: 3
de30eab4-16d7-4315-9d90-1aaca3e3846a,Waves Enterprise,3.0,Answer: 3
41dddc2e-8f1b-41ac-87ab-c604c420c6c5,iSearchDecor,3.0,3
0913717a-ea2b-417f-8467-5916ac0dacef,Circlebase,3.0,Answer: 3
de968f1a-dc63-423b-9bbd-fa23a7fea174,Anchor Group,3.0,Answer: 3
405a7080-dc19-4a49-87c9-6fba09e24174,OfficeTour,3.0,Answer: 3
d8e94b28-ba7a-431c-82f6-acc532fa2b8d,Integrity Learning Center,3.0,[Answer: 3]
d49c87f7-8b3f-4823-8a64-c565cd478691,MediraRx,3.0,3
eb600a29-3d37-4619-ad37-a1695d46906f,Omnyk,3.0,Answer: 3
318ba146-bd49-4d5c-a7e8-b8f1458ec182,Quantum Neurology,2.0,2
d7bd9d38-0c88-45b5-a0df-ba4a2ae9e623,Motivate MD,3.0,3
5672fbeb-4a01-42cd-a830-e059e7eebc7a,Edikted,3.0,Answer: 3
05585975-a7a9-4427-a592-d04543805983,USGP,3.0,Answer: 3
154052e6-b4a8-4225-89c3-dd5ae68d6d06,Stretch Finance,5.0,Answer: 5
889699fc-46ff-4e4e-9e1e-d9d5c8fb8e01,Beyond Realty Group,2.0,2
a0dee08d-6389-4a9f-9fe6-c65f1c10fc71,AdiraMedica,3.0,3
d800bda2-156b-4b47-85b5-734b183aba45,Nuevozen,3.0,Answer: 3
af91a2a1-16d0-43f3-83d8-f47b4bc9b891,Lake Avenue Recovery,3.0,Answer: 3
fe268509-5a27-49f6-8c06-280ff9fcdbc8,Focal Point,2.0,2
03c3f29e-606c-4b1d-b125-447528e989d8,BasePoint Academy,3.0,Answer: 3
05cd20d1-ee20-434b-b168-90acbddc9b95,ViFiVE,3.0,3
2ef55314-507c-45f5-ad8c-14afa259e507,Children's Developmental Milestones,2.0,2
1796051d-eec3-472a-b57b-7df4f2e60f1b,Sunfield Advisors,4.0,Answer: 4
31e07578-39af-4c3f-9582-5d5b6c47c377,Trademark Brewing,3.0,3
a1396b8b-e1f1-40fc-8f68-6c30e2dd62bd,Temuyin,2.0,2
b0bfa279-ebdb-4acb-9960-71bf743baa4c,Dewy,3.0,Answer: 3
1df312c0-dd3c-4877-87d7-088e21c78b74,Clientell,3.0,Answer: 3
0fadc47a-76b2-4a82-b360-2fade44f69d2,enelyst,3.0,Answer: 3
97d5a684-6cb2-43e9-995e-112f144f5635,Kart Konnect,3.0,Answer: 3
5eefaa6e-6064-461e-a1ed-22b3ab4de661,Chilton & Chadwick,3.0,3
9f71ffdc-5a07-40af-be9e-13baac383109,7 Kings Code,2.0,2
be8ec25d-758f-4dd5-a916-92abdcd7ffdf,Pastel,4.0,Answer: 4
b2de8a12-b104-411d-8beb-bd9c9670fd93,Chameleon,4.0,Answer: 4
1b303dc4-5620-4f39-a0d5-34ea0076d520,C3 Media,3.0,3
52efbb01-4b6e-49dc-a6f7-c7587bee86fa,TractorPal,2.0,2
f668446b-7785-462e-88d9-eeb57e322531,Full Circle Realty,2.0,2
78e68446-dc1f-4488-9077-2446dd6438f3,GoToro,3.0,3
7b065917-3292-4e38-bd6d-ac1419f4442b,Quantum5,3.0,Answer: 3
177a2e1e-8359-46f5-8c94-5ad655b8f3ff,ParkingPass,3.0,Answer: 3
74493892-63e9-458b-ab0e-8968e236cdba,Robinland,4.0,Answer: 4
f58b59b9-869a-40be-8cc0-829894beaf59,Align Residential,3.0,3
8d687156-3d14-4fd0-b59d-a99ddfaadf24,Protillion Biosciences,4.0,Answer: 4
f53064a9-e1bc-42d3-ba7b-163060f5b5c4,Re-Bit Technology,2.0,2
2bcda65d-2805-4c78-86bb-9c9544993fe3,Chat Center,3.0,Answer: 3
6a6769c0-ae1e-40f8-b181-911cf454ad25,GoalKloud,3.0,3
2981035b-a1e9-4543-ada0-88da3e1243c0,District Homes,2.0,Answer: 2
111f1ab9-ec59-41f2-9b09-eac772a5dfb3,StrixEye,3.0,Answer: 3
d70a2c0d-48c5-4384-87e8-2b4ddcc53ae3,Near Tech Partners,2.0,2
e4e82aaf-6b99-4e06-bf55-c9a43f5d5d6c,Pike Properties,3.0,Answer: 3
516c76ac-5a0f-4512-b151-1e9131d5ffc5,Stealth Data,2.0,Answer: 2
a69dc021-77fb-4315-b4ea-b1377a837ecc,Lions Financial,3.0,Answer: 3
50d0a82f-b1be-4015-8b2e-f9418417e9c7,PlayEngine Inc.,4.0,Answer: 4
f10f7094-34c2-4388-8eba-4de0a5366a78,Prospect Capital Advisors,4.0,Answer: 4
249fc4a3-6830-4ff4-beb1-01f552191820,Hive Forensics AI,3.0,3
c474432a-f4c9-4b57-a44c-0b43535a5d97,MotorDNA,4.0,Answer: 4
61ed4522-d355-4549-818d-d5a814223ca7,Beeconz,2.0,2
e61a3631-8cb0-493c-bf7a-dfefd8e69a6b,Eating Disorder Center of Montana,3.0,Answer: 3
ac6fbdbf-e8c0-4dc3-a6cc-41191a9c9d16,Pollen,3.0,3
2e58a161-0495-45e5-951a-5b0c59353e8f,Counseling Center of Maryland,3.0,Answer: 3
b3674ec7-ed37-48e1-9fa3-b8d1f180be41,IGNITE Media Group,3.0,Answer: 3
26997f11-86c5-4fac-bdbb-c5e8c9fec8f7,Success On The Spectrum,2.0,2
5f810c7e-98d2-4236-a650-6f0faf83cb39,Pathway Power,4.0,Answer: 4
ee53ff30-5f61-420c-81e2-564b290450f3,Alma Coffee,3.0,[Answer: 3]
511fff5d-c9cd-4d6e-84eb-42266a831445,Nouri,3.0,Answer: 3
9fcece3e-77db-4713-ac96-c38543292d9e,Synaptech,4.0,Answer: 4
98610cff-de4f-40b4-b73a-ab42a66a69fb,Copyt,2.0,Answer: 2
f87bbd38-c2fa-4b3e-a7c4-bb11f09e127d,CaptionMate,3.0,3
1ade9283-a387-4c8c-aac4-0b33267efde3,Peak Health Family Medicine,2.0,2
3742f9bb-bf92-4387-bfb0-f762b2d4ae23,Xamo Toolkit,3.0,3
589c8d64-e10a-4e8a-8414-edff55e1826f,aText,3.0,Answer: 3
41f6ca9d-e212-4310-8072-70edf31e4261,Painted Porch Advisors,3.0,Answer: 3
4ed2f773-7f1d-4efa-aacc-3ce801b9532d,Tak Medical Group,3.0,3
50665685-b87c-46cf-ba10-c8ab284900be,Boutiq,4.0,[Answer: 4]
90059cad-67de-496a-9f0d-7c66dd0d1928,At Home Nursing Care,2.0,2
8f0fb3b3-ed43-4a0c-ac08-f027bdd4dc3a,HeyGen,3.0,Answer: 3
edeef6e7-99a4-47d7-8e25-616b32319237,Asenda Health,3.0,3
0d2aeab9-8975-4628-aefd-777a8515f800,Revelo,3.0,3
52651090-7b4d-4487-9edb-bfd77964f0cc,Select Dental Management,3.0,3
116fb3da-a949-4b8f-a585-98bc1524744d,Eagle Dental Management,3.0,3
4d21bc28-b22f-4d86-af0b-ca7761d0e3ad,Clear,3.0,Answer: 3
cf994007-a864-4229-a9a5-7ed367d1f8b8,American Express Global Business Travel,4.0,Answer: 4
35b0ddbc-e4ca-4a5f-ace0-2fff1d4218c6,Executech Solutions,2.0,Answer: 2
1e76dd86-55c4-4e6b-8450-364dcb901dcd,Applied Magix,3.0,Answer: 3
4a155cb5-f9aa-40a7-85f4-61507e60b378,Vinylmnky,3.0,Answer: 3
63024a53-fbb0-4600-9eba-f3968b04eb0a,Latrop BioMetrics,3.0,Answer: 3
61af9d80-ae6b-43ee-b1ef-5e5180ecda82,Vennity,3.0,Answer: 3
065f1344-5459-4454-a8fd-19dfda54295c,Apex Health Solutions,3.0,Answer: 3
68d33d72-f95a-4835-8feb-b02c1c9f2673,Breastfeeding Success,2.0,2
4b6b10a9-4387-4b74-9ca3-8ac3861ac98e,Lore Cycling,3.0,3
53d9cc86-df1a-4de8-a65d-fef8fc9d8e49,Landfall Executive Suites,3.0,3
1814422d-a018-429c-b0c8-bf65970ef823,LossExpress,2.0,Answer: 2
b1ae8fa1-9335-4b5c-ac97-15030106b730,RedoxBlox,3.0,Answer: 3
42f50a79-ee1c-408f-bf03-42b09e2bdc9f,Vibrant Gene Consulting,3.0,Answer: 3
a77117eb-37dc-4e0f-affa-59cb4cb5af67,Total Solutions Alliance,2.0,2
72cee30a-4336-4df5-80c2-83b58287ac77,Sapphire Studios,3.0,Answer: 3
622675a2-2bce-4dbb-b633-afa6344f7575,Experience Fresh,3.0,Answer: 3
1bf96752-9a0f-48a8-a2bd-4ca6d8e60723,Harmonic Discovery,3.0,Answer: 3
cc6aaab6-99d5-4056-9397-48a990c8c75c,HarmonyTech,3.0,Answer: 3
938ca870-7adf-477f-b4b5-d419093c6703,Casi,3.0,Answer: 3
181b2654-b2b7-4b9c-a4d7-b1747d965362,RoadBays,2.0,Answer: 2
a7c338a6-816f-4b8a-93db-605fcadf9e58,Yellowbrick,3.0,Answer: 3
36b8f333-856d-4dc3-884a-910220e682ef,RevSetter,3.0,3
f03a3074-7f6b-49d5-9ad7-904e4525816a,Kenox Pharmaceuticals,4.0,Answer: 4
551be208-3181-42bd-87b4-6fe5554923ed,Burt and Will Plastic Surgery and Dermatology,3.0,3
e03d949f-3628-4817-a4a6-4bb5704b23d3,WetWare BioSystems,2.0,2
593d297a-54f0-4467-9310-1caefb63a83d,Corptoolkit,3.0,Answer: 3
ab9c564d-1503-45c7-92cd-a135749f8fb0,Advanced Radiology Imaging Associates,2.0,2
246fa195-13f3-4d2e-b233-e43f6f2f16d9,Amplify Marketing,3.0,3
3687d070-9ca6-48dd-bb13-5c974ac4a044,WinFirst Marketing,4.0,4
c0cb2e70-e155-419e-a5ce-f0c92f28969f,Singularity Partners,3.0,3
75a63c87-1b59-4324-8fe0-99b0845eecfb,employHER Inc.,5.0,Answer: 5
5f3303c7-7b4c-447e-888b-602fe062e41c,Pathways International,2.0,2
5742f8f0-cea8-4614-926c-a48a957f1ff1,Service Way of Life Industries,2.0,2
a3521937-9171-4b68-aa12-a4152718ad79,Boogie Bikes,3.0,Answer: 3
f38bf7ad-469e-40e9-af94-90c7ad9892e7,Tarik Ediz,2.0,2
ac0c9724-fa22-4587-8eb4-47186fdf851c,IA-Robotics,3.0,Answer: 3
f5804fa1-e434-48ef-8f2e-e054e88c6d9f,Invenio,2.0,2
55cb2c4d-bbe7-4e75-8685-625cf189325f,Superteams.ai,3.0,Answer: 3
c21c945d-fa75-47fc-9b1a-d9b521b282ec,Crisp,3.0,Answer: 3
24d042ec-fb37-4978-aac5-e7bdc48722ea,American River Home Care,2.0,2
2e0237cb-ca59-4b3d-aa55-177d6d28bc5a,Blue Latitudes,3.0,3
69e267d8-b858-40fb-b846-8618a4c2bf27,Atlas Marketing,3.0,3
ed919ea7-b110-41ce-839a-916468a48a6b,Grow Ensemble,3.0,Answer: 3
24115223-3e83-4795-bd8a-be6a4e4e8f7b,Mythic,3.0,Answer: 3
bb023764-c2d6-47f1-b963-f597db3dc330,zuri fertility,3.0,Answer: 3
1918135e-7b5e-4807-a1b3-f707fe89141e,WPT Capital Advisors,3.0,Answer: 3
21d66f74-9373-4d87-8f90-a2fadd567a2a,Nilus,4.0,Answer: 4
9ccc4cee-c05a-4723-b81b-7ce63d18c02b,Kandor Global,3.0,3
ee4d7d83-64dc-46da-a5d2-0c30f2b6ceb7,Viral Element,3.0,3
fcbedf79-f94b-475b-b414-0bd7a49703a7,Cozy,3.0,Answer: 3
8250bf93-9410-4b6f-99a6-db1c74cd87b6,Good Phyte Foods,2.0,2
8a0a9087-f781-4417-a2f1-896280326afd,Ten Touch Creative Agency,3.0,Answer: 3
35f90598-4ce2-46a8-bffb-8d8939c9ebaa,CT Solutions,3.0,Answer: 3
c04d5fec-2219-4433-85ae-966da48fe739,Food and Ag Lab,3.0,3
4a7a18a6-93aa-45d0-955f-09e8f072a4a7,VIIRL,2.0,2
41d34f51-1f6c-4698-bbcc-0230fea180f2,Sure Med Compliance,3.0,3
c0147f1f-df26-467d-9199-8b41e79079eb,KMO Media,2.0,2
ed920154-5a2b-4606-b40c-38c82febc8a9,Camp Casey,2.0,2
1b60fda0-4fe0-4152-adf4-7ab70b438d00,Shelby’s Behavior Solutions,2.0,2
13bd0010-d36e-4bc8-9599-15baebbd67d0,TechDenali,3.0,Answer: 3
0952d8b9-4850-42d4-856e-44c2c9301d1e,Orthodent Management,3.0,Answer: 3
b8236ddf-e6bf-430e-8630-938868cedb19,Legitmark,3.0,Answer: 3
8e659858-abe5-4866-9fcd-ade6e9ec542e,Dx Biosamples,3.0,3
3a5a2e04-10d4-418c-bf72-20588f0a24bc,Morf Health,4.0,Answer: 4
b1c036aa-9abb-415e-ba8b-2f2c991db2b2,Veth Research Associates,3.0,Answer: 3
fa81467e-7878-4832-9b01-2161aa817299,Alpha 1C,2.0,Answer: 2
58fed54e-1951-41b8-bf58-d8312276f923,GoSolarPros,3.0,3
eb0d6381-2795-4b73-b4b8-801f1da5a503,The Marriage Place,2.0,2
f53a0913-0d10-4c9a-828a-79c341f44706,Eucalyptus Real Estate,3.0,3
6096e471-e44f-415e-b73f-64dfa3a1667c,Agency One,3.0,Answer: 3
043bac3c-fe1a-454c-9775-17e0783a5012,Jaeger Partners,2.0,2
c06de3d7-0e21-48c3-a3cc-b0fb3840e196,The Moats Team at Keller Williams,3.0,Answer: 3
c4a0bf1d-f664-4856-91b8-c9fb19b1b531,Myrio Therapeutics,3.0,3
33914b79-53e3-42e2-8db0-466d1cd0d05e,Eastern Shore Transfer,3.0,Answer: 3
41f12c2c-2806-415b-be24-2efcda260265,Wego,3.0,Answer: 3
03428fc9-9330-4ff2-b5ee-26bba742c119,Shoreline Realty,3.0,Answer: 3
3daf245c-b8f5-4712-9be7-4283403b50ef,Messerschmidt Safety Consultants,3.0,Answer: 3
47eea795-6ad8-47c5-9e15-0fe72116e699,Monify,3.0,3
fa31c747-2585-4f4a-9dd4-474524bf72e6,View from Above,3.0,Answer: 3
086bde50-70a9-4dbe-bfb4-a4dd8ad21d4d,The Cabana Group,3.0,Answer: 3
850766f4-0adf-4398-ac2f-943c75be4ac3,Better City,2.0,Answer: 2
7faf0e1a-0733-4f63-8eb5-5d21efb3942c,Today’s Therapy Solutions,3.0,Answer: 3
b03c7268-9a7b-463c-863b-ba4af3a4dadb,InTeleLabs,3.0,Answer: 3
4ccebd33-f239-48b8-87e4-d9561596cc10,Kingston Marketing Group,4.0,Answer: 4
58e7b0bc-afba-47ad-a5e5-707c3b1ef6e7,LogiPlan Global Meetings & Events,3.0,Answer: 3
1de7a853-a78b-4715-81c6-6d2d1bbc48bb,National Health Care Associates,3.0,Answer: 3
429ab84a-1b9b-4423-9dc8-014d440d58d2,Moon-Shina Insurance Solutions,2.0,2
e652811c-ddc6-496b-bafb-54f54d38107b,VERUS Commercial,2.0,2
ea96014a-862d-4be3-a508-4de4162ba833,IOBX,2.0,2
45641552-56ba-4830-9de2-70f20fec3444,Clarest Health,3.0,Answer: 3
adf26dc4-6c51-4c71-a07c-6fa650aeeab3,Kalyan,3.0,Answer: 3
0dbc283d-3850-49e5-a2d2-85eaeff20e27,Peninsula Integrative Medicine,3.0,Answer: 3
713a1333-d519-4959-80de-7361da1af9dc,LoveWell Home Care,3.0,3
23f482c3-4d25-437f-babc-a2ba88acb566,SocialWay,3.0,Answer: 3
3260e353-4c69-4c6f-afb9-3474a550dd73,Arena Club,5.0,Answer: 5
c5fc63d7-894e-46b4-8e23-c89d7644968f,"Brighter, Stronger Foundation",3.0,Answer: 3
151cc467-af6f-498f-99a4-dae7ae497ffe,Rose Research Center,3.0,3
a967207c-5f7c-40d7-a702-9bc92cf4d939,Midi Health,3.0,Answer: 3
20b5f069-9769-46aa-8c2f-128390e89c9b,X1 Consulting,2.0,2
72c06e16-8d36-497c-a12a-f17936698468,Optimalex,4.0,Answer: 4
1496ab5d-54cd-47f9-a1ce-846bdcf7d47e,PeopleOne Health,3.0,[Answer: 3]
87c28937-9b49-41a9-b096-cfa2a2f698e3,Well Baby Center,2.0,2
cb468663-9b88-4409-bccb-164b71ed94d6,E-Green,3.0,Answer: 3
b92c8abc-e2ea-4cb9-8eac-e2ee39db9ba5,Hosanna Revival,2.0,Answer: 2
96d3645c-e44b-4ce9-b9fc-df70357857a6,Improvement Funding,3.0,3
e549b7e5-9000-4644-85af-d8f4ac0884a5,Snow Bull Capital,3.0,Answer: 3
c93623fe-ca49-4c2d-a039-29025dfd6862,Carolinas Dream Team,3.0,Answer: 3
8bfe45ad-994b-40be-94fa-e5685ec42458,Starz Realty,3.0,Answer: 3
12c60581-0779-4173-9503-c027360f55be,Concierge Software Design,3.0,Answer: 3
d0f4ccc9-abf6-46cd-84bb-4ff18fb2a496,Cherette Group,3.0,Answer: 3
ba801c08-d7a5-42c4-ad4d-20ee4087bae6,Cornerstone Wealth Management,3.0,Answer: 3
4fb3a105-cc8c-4efa-9068-f5ff385de97c,Cupcake Vineyards,3.0,Answer: 3
73a63a9d-7294-4338-b917-85319332ffd8,Coastmark Companies,3.0,Answer: 3
0c7c98ba-87f0-4a0e-9b17-47153e36ce02,HORUS,3.0,3
593b6a23-5a5f-435b-921a-e3e8a667cb54,Red Oak Smile Center,3.0,Answer: 3
2953ac04-1ef9-442a-ac94-9fa69130e107,GreenFront Energy Partners,4.0,Answer: 4
8042a50d-d2c6-43fc-9fdd-0e9527805e5c,Masterfully,3.0,Answer: 3
d08edc63-137a-4980-a59c-c2ba63179fb9,Transformer Network,3.0,3
608a10e1-6378-4d00-b4c0-11022b329266,DesignPlex Biomedical,3.0,3
4b46e46c-8887-4231-a377-d3a485f448a6,Daspac,2.0,2
3ed109e9-1916-4ba5-ac86-ae9ecc187f27,New Level Technology,2.0,2
94dec282-fe13-468e-b371-e57e8b1effe9,The Grotto,3.0,Answer: 3
f094c1ed-e694-48c6-979d-467f77fb9e09,Whitehall,3.0,3
d5e83332-0080-4fe3-af8f-0408164d479c,Ignatious,5.0,Answer: 5
da9ddf38-40a2-4ef6-b523-c855c3fdfd70,Wealth Building Cornerstones,3.0,3
ca9952cd-35cf-440f-a7b5-bf27bc363457,The Boston Realty Group,3.0,Answer: 3
adff71e7-3bcd-4f0d-97f4-669de2277867,Ping,3.0,Answer: 3
98013e76-8fae-4abc-9952-c7c762916b7b,SilkChart,4.0,4
221ac7ef-6886-4e3f-9a42-71f04a432006,Youth Intensive Services,3.0,3
ffdfbfd6-621f-4ad2-9ff5-67fbccbfc1c9,Four Rivers,4.0,Answer: 4
64fed517-404a-48cc-85ac-3d25f7b3b9ac,Novus Solutions,3.0,3
1d4fc978-cbc1-4c43-a1f5-c58232737d72,Pineville Pediatrics,3.0,Answer: 3
062aacce-05e7-4357-8639-85796fe688e9,2raywall Solutions,3.0,3
ab734bca-b625-4c05-9342-e7482326bf67,Tweebaa,3.0,3
e99bed65-d12b-4ac3-b07f-c389e33ba878,Taste Project,2.0,2
e46a1634-e6ef-4c98-82d6-51cdfda7c7ae,Avery Capital,3.0,Answer: 3
7fae8309-55e5-40f4-851e-245869096ce8,once + more,3.0,3
c78e5295-c3f7-466c-8188-7f5c8ba18672,Wicked Bold,2.0,2
8d695774-5254-4699-a686-556c457e2dd3,eFund Insurance,2.0,2
ff6edad5-1298-45fa-a17f-f5f55fb3a02e,Renterra,3.0,Answer: 3
d615500c-f7ed-4f81-8fa3-a7a6f116ed3f,Coho AI,4.0,[Assessment: 4]
022eaf73-51c5-4e14-9eb0-7582225afb5c,"Atlantis Industries, Inc.",5.0,Answer: 5
a05ca6d3-ea35-43ff-8237-dfd78d7023fd,Orb,4.0,Answer: 4
76cc463c-06fb-4010-9f63-062674f106d8,Spectrum Marketing Group,2.0,Answer: 2
6dad87c4-e33d-4110-9abd-8b78e53cbcc5,Crescendo Health,4.0,Answer: 4
c68a008d-2058-49ff-a739-21a63dbbee28,Left Hand Agency,3.0,3
90769393-d819-4673-9882-b8c8c77e4ecf,Wisconsin House Buyers,2.0,2
c527eefc-8e8e-45ff-bcc7-7862e75c5553,Small Steps in Speech,2.0,2
2f0cf37d-6fee-4d6c-be26-e72b64c83ddf,Linkitall,2.0,2
b252a78b-45c2-43d6-b19a-0233e10dff00,Refract Consulting,3.0,Answer: 3
5f664ff1-5d47-4379-b74b-af45f57021bf,Front Street Capital Management,2.0,2
4cafea7c-3748-4845-9492-63891aecea03,CrossBreed Holsters,2.0,Answer: 2
68dd5e8c-f225-4406-a964-c991802c86b6,VirgilHR,2.0,2
